text,label
第一次用oppo手机，专门用了几天后才来评价的，盒子被撞的有点凹陷不过没啥影响，京东物流老样子很快，贴的膜后面有气泡，被我撕下来了（强迫症）送的壳也很脏，不过音乐听起来超带劲，很喜欢。相机的话自拍挺好的，很高清，可是拍景之类的话就不行了，模式太少了，相册里的照片想要删除的话居然不能长按选择，要点击右上角的选择才能删除，相册里的图库名字居然不能改名字，希望改进下。手机流畅度很好，手机手感摸起来很舒服，电池很也好，充电很快，不费电。玩游戏很流畅不卡，可是玩的时候手会盖住@，声音听不见了都。最后就是手机没有呼吸灯。没有单手模式的手势操作，评价完毕，手机挺喜欢的。,1
开机速度很慢，设置太过繁琐，预装应用太多！我个人还是喜欢比较纯净的系统带来强悍的体验！。。,2
充电还行，没有很差，手机运行挺快的，空间也大，不过有时候会卡住，但很快就会反应过来的，毕竟是骁龙653的嘛！我原来用的都是荣耀的，所以用努比亚的没有悬浮按键不太习惯，手机应该还行吧～不过这得用久了才知道，那个系统其实是安卓6.0.1的，现在还没升级，所以也不知道升级了会怎样，喜欢的朋友快下单吧～,2
手机挺好的，外观漂亮，用着舒服，也挺快的，对于一般不用内存挺大的，就不错了。,2
充电器的插口和手机不配，根本就不能用，我想听到合理的解释,0
手机很好用，声质好，待机时间长，我爸爸超级喜欢这手机，还不用买手电筒?,2
非常好，奶奶用起来特别方便，挺喜欢的，希望质量会很好，,2
手机有点卡反应有点慢，电池不耐用。,1
还有1分扣服务，想买保护套发现坚果Pro2的保护套不适用于白色限量版，限量版没有保护套，客服建议&ldquo;小心使用、没有其他办法&rdquo;。出了大半年的手机，连最基础的解决方案都没做好，手机在卖，基本问题都不给解决。呵呵。,1
盒子有些破损，其他方面都很好，感觉很高大上的样子，之前买过一个，现在这个还没用，应该还可以,2
挺好用的，说实话，这个价位没有比这个好用的机子了，性价比非常高！,2
什么东西 谁能给我解释一下,0
用了两天才来评价的，实话实说，手机存在后台自动使用流量的情况，老人的手机本来没开流量套餐，也相当于扣费了&hellip;其他恶意扣费之类的还不知道，因为查不到，买的时候客服就一直没回过信息，我也是醉了，一天用的小心翼翼，只有天天查流量，继续观察,0
收到货用了没一个星期，屏幕就坏了，运行速度也比较慢，说是16G内存为什么系统内存就占了接近6G，可用内存10G多，实在想不明白，为啥系统内存占了这么多，现在没下几个软件，运行起来就怪卡了，真的没想到现在魅族手机质量下降到如此地步了。有点失望。,1
6月18号的订单，截止到今天28号才收到商品，促销活动购买，价格还是有优势的，送给长辈用，应该还是可以的，给予该商品好评。,1
总结下，颜值，配置，价格在1299这个价格上确实是无话可说，做的很是不错，另外所配备的充电头也挺好的,1
给奶奶买的。挺喜欢。买的红色的手机。效果也不错。奶奶很喜欢。键盘声音都大,2
一分钱一分货，毕竟三千不到,1
管理、物流配送等各方面都是做的非常好的。送,2
前面摄像头不好  视频模糊。视频网络很卡其他还行,1
没啥问题。挺好的。正品，刚开始设置的时候出点问题，后来也解决了。希望以后没啥问题,2
啦基翻新机，大家不要买，如果想装逼的买没事，可以用。?,0
不敢说，客服说的是厂家有赠送的赠品，今天看全都没了！我是昨晚12点前拍的！这是套路呢？要想红，我送你们红，臭名远扬！要不要！,0
手感比红米5差好多，反应速度也要差一些，没有红米5好，建议不要买。,0
"二次入手荣耀手机,现在用着荣耀八,感觉不错。入手了把玩了半个小时,跟手里的荣耀8对比简单说下感受:",2
手机是二手的，买到的时候里面有图片和录音，卖家还不成认，全是骗人的。,0
第二次买努比亚不错比我想象的要好其待更好&hellip;&hellip;,2
东西不错，物流很快！,2
包装好，手机外观精美，价格实惠，超值！很不错的一次购买，只是装卡需小卡，中号卡需到营业厅去改卡后才能装，总体不错。,2
一直有些喷子说 这不好那不好  你安的什么心？   手机上午刚到  流畅性特别好  超薄  充电真tm快  给oppo点赞,1
超出预期的好，正好六一八买的便宜几百块很划算啊！而且一直想买一个待机时间久的手机，正好这款xa2的待机时间超级持久。屏幕很大，买黑色的显沉稳，运行速度也是蛮快的，当然这款手机最吊的还是他的拍照了，可以看看用索尼拍的视频效果。果然是索尼大法好啊,2
手机刚收到，仔细看了看真的是让人感觉生气?，手机边框有几处磨损，还有一角好像被磨掉还是摔掉了的样子，手机感觉是被人用过了，里面有两个是视频明显不是我拍的，本来是想退货的，但是其他的地方也都没什么大问题，就是不知道到底能用多久啦，而且我向来不喜欢麻烦，刚买的手机就这样，心里反正不太爽啦，等快递还等啦那么久,1
不吹不黑真的很卡 骨关节截屏和NFC功能看心情的   打心里想支持一下国产 但是真的很心凉   还没有之前的vivox6一开始用着顺  真的有待加强唉,0
没有呼吸灯充电不方便来信息不能及时知道，没有重启，快捷键不太齐不太方便，6G运行只有3G用有点过分了，我朋友的却有4G运行内存用，我的有点坑，贴的膜很容易腻灰尘，好像也没有辅助功能（反正我在设置找不到辅助功能这四个字），还有手机包装盒被压过损坏了，手机一般般滴，不知道算不算高价低配，买手机的小伙伴看着办，，，啧啧啧,1
有点骗人欺诈的嫌疑！！！说送大桌面。最后没送，说送完了，建议大家别买！发货速度也很慢。这样的机器建议大家去实体店买,0
改成，挺流畅的，给老爹用，快递员好评。,2
二:4G的运行内存，玩游戏不想卡，把画质降到最低，呵呵了！,0
第一次到手上，发现手机按键有坏的，没办法！换货；京东售后客服态度还挺好的，点赞！第二次到手上，包装盒都是扁的，开始没看，很担心又是坏的，开机！在京东上买了俩老人机了，都不是特别顺！,1
差评，建议不要买,0
S6发布的时候不是双LOGO吗？卡槽的质量太差了(塑料的)，于卡槽所对的屏幕边缘有撬动的痕迹。得出的结论是包装是二次包装。,1
好用 怎么还降价了呢,0
买过最垃圾的一部手机，最垃圾的一个索尼产品，外形设计屏幕无限误触 侧面误触严重 有时候侧面碰到一点屏幕就开始狂抖停不下来，软件方面还是索尼一贯的尿性 卡的要死 我这台不玩游戏 常用软件微信 微博 地图 扫描仪就这几个 搜狗输入法经常卡顿重启 看视频卡顿软件重启 我这几行字已经打了第二遍了因为京东刚刚也重启了，相机 说实话还不如几年前用过的z2 对焦速度奇慢 甚至卡住重开相机才对焦 效果真的对不起像素 微信里拍照直接卡顿进系统相机 还没找到解决方法 优点是挺结实 有一回手机银行着急转账五分钟没打开让我扔了 过一会回来了捡起来啥事没有 另外送的耳机除了隔音不好低音太差之外勉强能用,0
PS：希望客服有时候不要那么公式化，京东客服/京东金融客服/锤子客服三个互相踢气球，锤子客服上来就给我背条例，没有显示就不能云云/做不到/不能处理/很抱歉，我无语了好伐，我做不到才联系你/反映问题好伐&hellip;&hellip;,1
真的劣质产品 大家 买了的要注意  我昨天看电影  带3D眼镜 看了一下手机发现手机屏幕不对劲  我一开始以为是手机膜 撕掉发现是屏幕问题  找店家不理  6666666,0
产品还算好用，送货也还算快所以我给以五星的育评分，谢谢,1
像素一般般！手机外形不错！,2
电信4g信号接收能力非常差，一度让我认为这台手机坏了差点退货。买给爸爸的，不想退货，结果为了你这个手机不得不去买了一张移动的卡。一个毛病毁掉全部印象,1
还行,1
三星苹果靠边站。,2
图片就不上了都是那些开箱图～使用后感受,2
昨天点的货今天送到，真是神速，赞快递小哥！客服就不太满意了，对商品不了解，一问三不知。其他等用几日后再给大家分享。,2
收到了，给老婆买的，老婆很喜欢，刚开始使还不知道电量行不行，外观真的不错?自拍杆很好,2
